parent,child
http://purl.obolibrary.org/obo/ENVO_00000873,http://purl.obolibrary.org/obo/ENVO_00000033
http://purl.obolibrary.org/obo/ENVO_00000033,http://purl.obolibrary.org/obo/ENVO_00000512
http://purl.obolibrary.org/obo/ENVO_00000033,http://eol.org/schema/terms/pondEdge
http://purl.obolibrary.org/obo/ENVO_00000033,http://eol.org/schema/terms/pondsLakes
http://purl.obolibrary.org/obo/ENVO_00000033,http://eol.org/schema/terms/pondOrLagoon
http://purl.obolibrary.org/obo/ENVO_00000033,http://purl.obolibrary.org/obo/ENVO_00002228
http://purl.obolibrary.org/obo/ENVO_00000033,http://purl.obolibrary.org/obo/ENVO_00000056
http://purl.obolibrary.org/obo/ENVO_00000873,http://purl.obolibrary.org/obo/ENVO_01000253
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000887
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000060
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000495
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000491
http://purl.obolibrary.org/obo/ENVO_01000253,http://eol.org/schema/terms/streamsUplandRivers
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00002127
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000385
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000383
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000142
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000023
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000386
http://purl.obolibrary.org/obo/ENVO_01000253,http://eol.org/schema/terms/riverBottom
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000384
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000143
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000148
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000890
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000453
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000889
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000888
http://purl.obolibrary.org/obo/ENVO_01000253,http://purl.obolibrary.org/obo/ENVO_00000234
http://purl.obolibrary.org/obo/ENVO_00000873,http://purl.obolibrary.org/obo/ENVO_00000243
http://purl.obolibrary.org/obo/ENVO_00000243,http://purl.obolibrary.org/obo/ENVO_00000053
http://purl.obolibrary.org/obo/ENVO_00000243,http://purl.obolibrary.org/obo/ENVO_00000236
http://purl.obolibrary.org/obo/ENVO_00000243,http://purl.obolibrary.org/obo/ENVO_00000231
http://purl.obolibrary.org/obo/ENVO_00000243,http://purl.obolibrary.org/obo/ENVO_00000239
http://purl.obolibrary.org/obo/ENVO_00000243,http://eol.org/schema/terms/riparianWetland
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_00000019
http://purl.obolibrary.org/obo/ENVO_00000019,http://purl.obolibrary.org/obo/ENVO_00000502
http://purl.obolibrary.org/obo/ENVO_00000019,http://purl.obolibrary.org/obo/ENVO_00002209
http://purl.obolibrary.org/obo/ENVO_00000019,http://purl.obolibrary.org/obo/ENVO_00002121
http://purl.obolibrary.org/obo/ENVO_00000447,http://eol.org/schema/terms/freshwaterAndMarine
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_00002200
http://purl.obolibrary.org/obo/ENVO_00000447,http://eol.org/schema/terms/TropicalOcean
http://purl.obolibrary.org/obo/ENVO_00000447,http://eol.org/schema/terms/TemperateOcean
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_01000024
http://purl.obolibrary.org/obo/ENVO_01000024,http://purl.obolibrary.org/obo/ENVO_01000030
http://purl.obolibrary.org/obo/ENVO_01000030,http://purl.obolibrary.org/obo/ENVO_01000053
http://purl.obolibrary.org/obo/ENVO_01000030,http://purl.obolibrary.org/obo/ENVO_01000129
http://purl.obolibrary.org/obo/ENVO_01000030,http://purl.obolibrary.org/obo/ENVO_01000130
http://purl.obolibrary.org/obo/ENVO_01000030,http://purl.obolibrary.org/obo/ENVO_01000052
http://purl.obolibrary.org/obo/ENVO_01000024,http://purl.obolibrary.org/obo/ENVO_00002113
http://purl.obolibrary.org/obo/ENVO_00002113,http://purl.obolibrary.org/obo/ENVO_01000151
http://purl.obolibrary.org/obo/ENVO_01000024,http://purl.obolibrary.org/obo/ENVO_01000025
http://purl.obolibrary.org/obo/ENVO_01000024,http://purl.obolibrary.org/obo/ENVO_01000140
http://purl.obolibrary.org/obo/ENVO_01000024,http://purl.obolibrary.org/obo/ENVO_01000141
http://purl.obolibrary.org/obo/ENVO_01000024,http://purl.obolibrary.org/obo/ENVO_01000142
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_01000023
http://purl.obolibrary.org/obo/ENVO_01000023,http://purl.obolibrary.org/obo/ENVO_01000061
http://purl.obolibrary.org/obo/ENVO_01000023,http://purl.obolibrary.org/obo/ENVO_00000212
http://purl.obolibrary.org/obo/ENVO_01000023,http://purl.obolibrary.org/obo/ENVO_00000211
http://purl.obolibrary.org/obo/ENVO_01000023,http://purl.obolibrary.org/obo/ENVO_00000214
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_01000027
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_00000210
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_01000026
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_01000028
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_01000109
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_01000108
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_01000066
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_01000073
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_01000065
http://purl.obolibrary.org/obo/ENVO_00000447,http://purl.obolibrary.org/obo/ENVO_02000049
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_00000318
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_00000316
http://purl.obolibrary.org/obo/ENVO_02000049,http://eol.org/schema/terms/littoralZone
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_00000319
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_01000020
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_01000049
http://purl.obolibrary.org/obo/ENVO_01000049,http://purl.obolibrary.org/obo/ENVO_01000148
http://purl.obolibrary.org/obo/ENVO_01000049,http://purl.obolibrary.org/obo/ENVO_01000146
http://purl.obolibrary.org/obo/ENVO_01000049,http://purl.obolibrary.org/obo/ENVO_01000144
http://purl.obolibrary.org/obo/ENVO_01000049,http://purl.obolibrary.org/obo/ENVO_01000145
http://purl.obolibrary.org/obo/ENVO_01000049,http://purl.obolibrary.org/obo/ENVO_01000147
http://purl.obolibrary.org/obo/ENVO_01000049,http://purl.obolibrary.org/obo/ENVO_01000149
http://purl.obolibrary.org/obo/ENVO_01000049,http://purl.obolibrary.org/obo/ENVO_00000898
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_01000123
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_01000050
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_00000149
http://purl.obolibrary.org/obo/ENVO_02000049,http://eol.org/schema/terms/closeToCoast
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_00000230
http://purl.obolibrary.org/obo/ENVO_00000230,http://purl.obolibrary.org/obo/ENVO_01000022
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_00000032
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_01000059
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_00000317
http://purl.obolibrary.org/obo/ENVO_02000049,http://purl.obolibrary.org/obo/ENVO_01000025
http://purl.obolibrary.org/obo/ENVO_00002030,http://eol.org/schema/terms/freshwaterAndMarine
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_00002200
http://purl.obolibrary.org/obo/ENVO_00002030,http://eol.org/schema/terms/TropicalOcean
http://purl.obolibrary.org/obo/ENVO_00002030,http://eol.org/schema/terms/TemperateOcean
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000024
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000023
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000027
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_00000210
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000026
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000028
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000109
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000108
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000066
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000073
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_01000065
http://purl.obolibrary.org/obo/ENVO_00002030,http://purl.obolibrary.org/obo/ENVO_02000049
http://purl.obolibrary.org/obo/ENVO_01000687,http://purl.obolibrary.org/obo/ENVO_02000049
http://purl.obolibrary.org/obo/ENVO_01000687,http://purl.obolibrary.org/obo/ENVO_00000303
http://purl.obolibrary.org/obo/ENVO_00000303,http://purl.obolibrary.org/obo/ENVO_00000318
http://purl.obolibrary.org/obo/ENVO_00000303,http://purl.obolibrary.org/obo/ENVO_00000316
http://purl.obolibrary.org/obo/ENVO_00000303,http://eol.org/schema/terms/littoralZone
http://purl.obolibrary.org/obo/ENVO_00000303,http://purl.obolibrary.org/obo/ENVO_00000319
http://purl.obolibrary.org/obo/ENVO_00000303,http://purl.obolibrary.org/obo/ENVO_00000230
http://purl.obolibrary.org/obo/ENVO_00000303,http://purl.obolibrary.org/obo/ENVO_00000092
http://purl.obolibrary.org/obo/ENVO_00000092,http://purl.obolibrary.org/obo/ENVO_00000529
http://purl.obolibrary.org/obo/ENVO_00000092,http://purl.obolibrary.org/obo/ENVO_00002138
http://purl.obolibrary.org/obo/ENVO_00000092,http://purl.obolibrary.org/obo/ENVO_00002148
http://purl.obolibrary.org/obo/ENVO_00000092,http://purl.obolibrary.org/obo/ENVO_00000345
http://purl.obolibrary.org/obo/ENVO_00000092,http://purl.obolibrary.org/obo/ENVO_00000417
http://purl.obolibrary.org/obo/ENVO_00000092,http://purl.obolibrary.org/obo/ENVO_00000415
http://purl.obolibrary.org/obo/ENVO_00000092,http://purl.obolibrary.org/obo/ENVO_00002199
http://purl.obolibrary.org/obo/ENVO_00000303,http://purl.obolibrary.org/obo/ENVO_00000326
http://purl.obolibrary.org/obo/ENVO_00000303,http://purl.obolibrary.org/obo/ENVO_00000088
http://purl.obolibrary.org/obo/ENVO_00000303,http://purl.obolibrary.org/obo/ENVO_00000485
http://purl.obolibrary.org/obo/ENVO_00000091,http://purl.obolibrary.org/obo/ENVO_00000092
http://purl.obolibrary.org/obo/ENVO_00000446,http://purl.obolibrary.org/obo/ENVO_00000303
http://purl.obolibrary.org/obo/ENVO_00000446,http://purl.obolibrary.org/obo/ENVO_01000180
http://purl.obolibrary.org/obo/ENVO_00000446,http://purl.obolibrary.org/obo/ENVO_01000174
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000222
http://purl.obolibrary.org/obo/ENVO_01000174,http://eol.org/schema/terms/richWoodland
http://purl.obolibrary.org/obo/ENVO_01000174,http://eol.org/schema/terms/forestEdge
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_00002261
http://purl.obolibrary.org/obo/ENVO_01000174,http://eol.org/schema/terms/woodlandBorder
http://purl.obolibrary.org/obo/ENVO_01000174,http://eol.org/schema/terms/woodedSlope
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_00002991
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000201
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000209
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000225
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000226
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_00002989
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_00000876
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000202
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_00000875
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000211
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000212
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_00002992
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000221
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_00002993
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000228
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000220
http://purl.obolibrary.org/obo/ENVO_00000446,http://purl.obolibrary.org/obo/ENVO_01000179
http://purl.obolibrary.org/obo/ENVO_01000179,http://purl.obolibrary.org/obo/ENVO_01000185
http://purl.obolibrary.org/obo/ENVO_01000179,http://purl.obolibrary.org/obo/ENVO_01000184
http://purl.obolibrary.org/obo/ENVO_01000179,http://purl.obolibrary.org/obo/ENVO_01000182
http://purl.obolibrary.org/obo/ENVO_00000446,http://purl.obolibrary.org/obo/ENVO_01000177
http://purl.obolibrary.org/obo/ENVO_01000177,http://purl.obolibrary.org/obo/ENVO_00000154
http://purl.obolibrary.org/obo/ENVO_01000177,http://purl.obolibrary.org/obo/ENVO_01000195
http://purl.obolibrary.org/obo/ENVO_01000177,http://purl.obolibrary.org/obo/ENVO_00000885
http://purl.obolibrary.org/obo/ENVO_01000177,http://purl.obolibrary.org/obo/ENVO_00005750
http://purl.obolibrary.org/obo/ENVO_00005750,http://purl.obolibrary.org/obo/ENVO_00002240
http://purl.obolibrary.org/obo/ENVO_01000177,http://purl.obolibrary.org/obo/ENVO_00000108
http://purl.obolibrary.org/obo/ENVO_00000108,http://purl.obolibrary.org/obo/ENVO_00005761
http://purl.obolibrary.org/obo/ENVO_01000177,http://purl.obolibrary.org/obo/ENVO_01000224
http://purl.obolibrary.org/obo/ENVO_01000177,http://purl.obolibrary.org/obo/ENVO_01000194
http://purl.obolibrary.org/obo/ENVO_01000177,http://purl.obolibrary.org/obo/ENVO_00000882
http://purl.obolibrary.org/obo/ENVO_01000177,http://purl.obolibrary.org/obo/ENVO_00000266
http://purl.obolibrary.org/obo/ENVO_01000177,http://purl.obolibrary.org/obo/ENVO_01000191
http://purl.obolibrary.org/obo/ENVO_01000177,http://purl.obolibrary.org/obo/ENVO_01000192
http://purl.obolibrary.org/obo/ENVO_00000446,http://purl.obolibrary.org/obo/ENVO_01000178
http://purl.obolibrary.org/obo/ENVO_01000178,http://purl.obolibrary.org/obo/ENVO_01000229
http://purl.obolibrary.org/obo/ENVO_01000178,http://purl.obolibrary.org/obo/ENVO_00005746
http://purl.obolibrary.org/obo/ENVO_01000178,http://purl.obolibrary.org/obo/ENVO_01000223
http://purl.obolibrary.org/obo/ENVO_01000178,http://purl.obolibrary.org/obo/ENVO_01000187
http://purl.obolibrary.org/obo/ENVO_01000178,http://purl.obolibrary.org/obo/ENVO_01000189
http://purl.obolibrary.org/obo/ENVO_01000178,http://purl.obolibrary.org/obo/ENVO_01000188
http://purl.obolibrary.org/obo/ENVO_00000446,http://purl.obolibrary.org/obo/ENVO_01000176
http://purl.obolibrary.org/obo/ENVO_01000176,http://purl.obolibrary.org/obo/ENVO_01000214
http://purl.obolibrary.org/obo/ENVO_01000176,http://purl.obolibrary.org/obo/ENVO_01000213
http://purl.obolibrary.org/obo/ENVO_01000176,http://purl.obolibrary.org/obo/ENVO_01000215
http://purl.obolibrary.org/obo/ENVO_00000446,http://purl.obolibrary.org/obo/ENVO_01000342
http://purl.obolibrary.org/obo/ENVO_01000342,http://purl.obolibrary.org/obo/ENVO_01000194
http://purl.obolibrary.org/obo/ENVO_01000342,http://purl.obolibrary.org/obo/ENVO_00000882
http://purl.obolibrary.org/obo/ENVO_01000342,http://purl.obolibrary.org/obo/ENVO_01000185
http://purl.obolibrary.org/obo/ENVO_01000342,http://purl.obolibrary.org/obo/ENVO_01000223
http://purl.obolibrary.org/obo/ENVO_01000342,http://purl.obolibrary.org/obo/ENVO_01000216
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_00002989
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_00000876
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_01000202
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_00000875
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_01000211
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_01000182
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_01000193
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_01000212
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_00002992
http://purl.obolibrary.org/obo/ENVO_01000206,http://eol.org/schema/terms/temperate_grasslands_savannas_and_shrublands
http://purl.obolibrary.org/obo/ENVO_01000206,http://eol.org/schema/terms/TemperateOcean
http://eol.org/schema/terms/TemperateOcean,http://purl.obolibrary.org/obo/ENVO_00000895
http://eol.org/schema/terms/TemperateOcean,http://purl.obolibrary.org/obo/ENVO_00000896
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_01000189
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_01000215
http://purl.obolibrary.org/obo/ENVO_01000206,http://purl.obolibrary.org/obo/ENVO_01000221
http://eol.org/schema/terms/tropicalOrSubtropical,http://purl.obolibrary.org/obo/ENVO_00005806
http://eol.org/schema/terms/tropicalOrSubtropical,http://purl.obolibrary.org/obo/ENVO_00000880
http://eol.org/schema/terms/tropicalOrSubtropical,http://purl.obolibrary.org/obo/ENVO_00000879
http://eol.org/schema/terms/tropicalOrSubtropical,http://purl.obolibrary.org/obo/ENVO_00000881
http://eol.org/schema/terms/tropicalOrSubtropical,http://purl.obolibrary.org/obo/ENVO_01000204
http://eol.org/schema/terms/tropicalOrSubtropical,http://purl.obolibrary.org/obo/ENVO_01000205
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_01000200
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_01000210
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_01000227
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_00002990
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_00000898
http://purl.obolibrary.org/obo/ENVO_01000204,http://eol.org/schema/terms/tropicalFreshwaterLake
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_01000192
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_00002993
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_01000228
http://purl.obolibrary.org/obo/ENVO_01000204,http://eol.org/schema/terms/TropicalOcean
http://eol.org/schema/terms/TropicalOcean,http://purl.obolibrary.org/obo/ENVO_00000897
http://eol.org/schema/terms/TropicalOcean,http://polytraits.lifewatchgreece.eu/terms/TEMP_HOT
http://eol.org/schema/terms/TropicalOcean,http://polytraits.lifewatchgreece.eu/terms/RT_WARM
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_01000188
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_01000214
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_00005778
http://purl.obolibrary.org/obo/ENVO_01000204,http://purl.obolibrary.org/obo/ENVO_01000220
http://purl.obolibrary.org/obo/ENVO_01000205,http://purl.obolibrary.org/obo/ENVO_01000201
http://purl.obolibrary.org/obo/ENVO_01000205,http://purl.obolibrary.org/obo/ENVO_01000209
http://purl.obolibrary.org/obo/ENVO_01000205,http://purl.obolibrary.org/obo/ENVO_01000184
http://purl.obolibrary.org/obo/ENVO_01000205,http://purl.obolibrary.org/obo/ENVO_01000225
http://purl.obolibrary.org/obo/ENVO_01000205,http://purl.obolibrary.org/obo/ENVO_01000191
http://purl.obolibrary.org/obo/ENVO_01000205,http://purl.obolibrary.org/obo/ENVO_01000226
http://purl.obolibrary.org/obo/ENVO_01000205,http://purl.obolibrary.org/obo/ENVO_01000187
http://purl.obolibrary.org/obo/ENVO_01000205,http://purl.obolibrary.org/obo/ENVO_01000213
http://purl.obolibrary.org/obo/ENVO_01000205,http://purl.obolibrary.org/obo/ENVO_01000222
http://purl.obolibrary.org/obo/ENVO_01000174,http://purl.obolibrary.org/obo/ENVO_01000435
http://purl.obolibrary.org/obo/ENVO_01000342,http://purl.obolibrary.org/obo/ENVO_01000435
